File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81
o3_gr_e05,B,1,1,1,1,1,1,1,1,1,1,0.5630617,0.950802138888889,0.8124230937500001,0.8641061250000001,1,1,1,1,1,0.35212164462809925,0.3684695950413224,0.43890119834710745,0.5341085700000001,0.7523373125,0.8385419375000002,0.70561567,0.6235193263888891,0.7004257685950414,0.20822751000000006,0.19975313223140503,0.2941502400000001,0.29578920833333333,0.651828138888889,0.41980268595041315,0.4966804200000001,0.51428941,0.472178923076923,0.07039834374999998,0.07233282716049386,0.13778347933884302,0.33999411111111116,0.34856728571428564,0.3047835185185187,0.3975646093750001,0.39027382716049386,0.2715043175,0.26484107612456764,0.22721520500000003,0.2768909567901235,0.34542708163265307,0.5172721111111112,0.40236640625,0.37374567000000003,0.38947532,0.2866867577854672,1,0.7805557455621304,0.7390916122448978,0.6377998996539794,1,1,1,0.69656951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o3_gr_e06,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9694989387755099,1,1,1,1,0.3670405266272189,0.5691205679012343,0.5834158148148146,0.5305102799999998,0.6144651975308639,1,0.7170081718749998,0.7089149218749998,0.3688968594104308,0.22487457851239653,0.24121787603305767,0.27240082644628083,0.3333233999999999,0.33167699999999983,0.6748142499999997,0.37449347107437997,0.41079124999999983,0.19597999511718742,0.10350999999999984,0.06372936805555537,0.1767470937499999,0.1678307603305784,0.3503959444444442,0.6004294999999993,0.3199198906249997,0.336228234375,0.16707371005917152,0.393952818181818,0.23194572249999984,0.23829821499999995,0.3224114218749998,0.26319432179930785,0.49238164062499984,0.3099399940828402,0.3309227799999999,0.21172892797783927,0.9594215206611572,0.8850332152777776,0.75255793877551,0.7550225357142855,1,1,0.9408604545454545,1,0.6814253799999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o3_gr_e07,C,2,1,1,1,1,1,1,1,1,1,0.811690796875,1,1,1,1,1,1,1,1,0.20020419135802475,0.2520132493074792,0.4860949289940829,0.6205963055555556,0.7104987986111111,0.6827803571428573,0.7060709155555557,0.9899615902777779,1,0.19098692000000006,0.14551809000000004,0.2058903877551021,0.2449855688888889,0.3669632806122449,0.4156874533333333,0.5336244030612246,0.88581623,0.6388401022222222,0.07122075308641973,0.071936,0.11796479687500001,0.18311929629629625,0.27871885,0.2764045384615385,0.3430015816326531,0.6583585185185186,0.30460169618055555,0.5375338000000003,0.21608721799307962,0.28141515384615384,0.37117139669421495,0.29421103515625,0.3066662193877551,0.40278688429752074,0.7485808055555556,0.2095206211734694,1,0.5173205859375,0.6094118928571429,1,0.7525631666666666,0.6648551124260355,0.637509,0.74968024,0.2459338571428571,1,1,1,1,1,1,1,1,0.5513444498269896,1,1,1,1,1,1,1,1,1
o3_gr_e08,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3576473112244899,0.38126772000000003,0.5173070414201184,0.6644102809917355,0.8518357530864199,0.909968518518519,0.8586436000000001,0.7546309166666667,0.8498133719008266,0.23559575510204087,0.2108545625000001,0.23388213333333335,0.3307783846153847,0.3938958333333335,0.4910605123966943,0.5033503611111112,0.6051084462809919,0.4247885467128028,0.03923855555555562,0.08959959000000012,0.11846679000000009,0.211491,0.40783883673469407,0.4198749218750001,0.43450538271604955,0.45346840000000016,0.2761193475,0.40606829687500007,0.23680333984375013,0.2495898808864266,0.2787173130193907,0.405969,0.41684531111111117,0.3866508867187501,0.41432146222222216,0.2532091232,0.49314102076124566,0.5804377109374999,0.8450140763888889,0.9133869722222221,1,1,0.8420508047337278,0.6600993242187498,0.6032702664359864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o3_gr_e09,C,2,1,1,1,1,1,1,1,1,1,0.3294149917355374,0.6460633593750001,0.8213937968750001,0.6499722291666669,0.7819329861111113,0.9920675289256199,1,1,1,0.3587783055555559,0.18082041015625008,0.29495274222222234,0.5360683305785127,0.6198965833333334,0.6842018698224857,0.779497147928994,0.8453116581632654,1,1,0.113687555555556,0.11383341326530627,0.21087457333333345,0.29760853515625013,0.5101045088757399,0.6320226449704146,0.8203122500000003,0.8990479236111111,0.6599960000000016,0.07370500000000013,0.07349846000000021,0.218028591836735,0.24559048611111126,0.41876477685950436,0.5407736111111113,0.621435680473373,0.5110507950000001,1,0.40177783673469425,0.19901678515625013,0.29779820118343214,0.3861619900000003,0.3917645138888891,0.5610185100000002,0.7718847407407412,0.41820896074380176,1,0.4559677265625,0.5798203775510206,0.6156863600000002,0.7096848472222224,0.54499883203125,0.5642458000000001,0.6466900591715978,0.4001252881944444,1,1,1,1,1,1,1,1,0.6669950173010382,1,1,1,1,1,1,1,1,1
o3_gr_e10,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9892073906250005,0.8486251975308646,1,0.8756931604938276,0.9776814062500006,0.9733225312500001,0.8632139012345684,0.7018769421487606,0.9389485781250003,0.7783973086419755,0.3105540725623585,0.3615608765432102,0.35917085950413236,0.3772635555555557,0.3150262755102043,0.3194698928571431,0.4028263750000001,0.8160099444444449,0.40867251388888903,0.2098042361111112,0.06355466000000015,0.09862346913580272,0.14256413223140516,0.3029345918367351,0.36068002040816366,0.2819810000000002,0.3245933950617287,0.4806380612244902,0.1926007125000001,0.30505661157024827,0.24430644888888908,0.40222655371900845,0.30888835555555577,0.3547268571428573,0.3825912602040818,0.6509630937500005,0.4785210347222224,0.26084383057851246,0.5299528800000001,0.8250529900000001,0.7150033680555556,0.6754987100591716,0.8858729500000001,0.7678125069444445,1,0.6633232142857146,0.515752733564014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o3_gr_e11,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8799427160493823,1,0.7501143799999999,0.800102694214876,0.6116280969387753,0.7082866319444444,0.8979460123456788,0.8535463950617282,0.6316212975206609,0.6982746543209873,0.49131864285714255,0.34583805785123944,0.28833091326530597,0.28506906222222206,0.33175978571428566,0.3326901989795916,0.5146864320987652,0.37621461805555534,0.38997727272727256,0.2051073420138888,0.06812032812499973,0.07490414876033043,0.13855321487603284,0.326993444444444,0.28686946874999975,0.49663523999999976,0.23636585123966927,0.38986306249999964,0.1829262665289256,0.18910742222222207,0.23665690666666656,0.28558389795918354,0.2811340156249999,0.3951219791666664,0.5156093099999998,0.3954030059171597,0.47841822314049565,0.3278999965397923,0.45418476171875,0.6205632721893491,0.581408795918367,0.6398893846153844,0.7047651666666668,1,0.6996833263888887,0.6468741736111109,0.7056121157024792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o3_gr_e12,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8531411358024691,1,1,0.8571587654320991,0.7127153719008266,0.7296697190082646,1,0.6747073471074383,0.5628052847222225,0.21789297714681446,0.5469593888888892,0.27987418877551035,0.31639208875739666,0.30372743367346955,0.314024530612245,0.91489332,0.3961201388888891,0.3910464791666668,0.15595456250000006,0.05569720987654333,0.09861481250000018,0.16169465432098787,0.16535683471074392,0.3620437222222224,0.6127620000000007,0.2622610700000001,0.2761468000000001,0.16904884917355378,0.23194040444444458,0.4406445679012349,0.26591561777777795,0.28743764843750014,0.315687648888889,0.5866035000000002,0.35854088265306133,0.39720020138888895,0.1996560208000001,0.48675207266435994,0.9468780246913585,0.6026640102040818,0.7293155833333335,0.7267054861111112,1,0.6937131875000001,0.6461632222222224,0.6960066446280994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o4_gr_e01,A,0,0.5956739999999998,0.7179829999999998,0.5233608125000001,1,1,0.6200331599999995,1,0.8102617199999999,1,0.15366599999999977,0.20146135999999987,0.24839596874999978,0.24059401234567887,0.45287977777777755,0.3109771799999998,0.5832260555555553,0.39799500826446266,1,0.10971778999999987,0.26500349999999967,0.30196269444444435,0.2466355802469134,0.33176296296296276,0.5825189444444444,0.4435547654320987,0.42626978512396685,1,0.10317375999999989,0.22077411111111056,0.2825119444444442,0.24556450617283934,0.3337870370370369,0.6103353055555556,0.42268511999999986,0.5148828299999999,1,0.06126973553718999,0.10179001999999983,0.15914814814814798,0.22274706999999985,0.30922496000000005,0.4435504074074073,0.6059890624999997,0.5581746799999998,1,0.0993943223140495,0.26325469444444405,0.19238414049586766,0.3274015555555554,0.3974233456790122,0.5469191093749998,0.5765593209876542,0.6731852098765431,1,0.16179681249999983,0.20960390999999984,0.3259348765432097,0.3633933799999998,0.4384549499999998,0.6422567656249999,0.8317320204081632,0.7261378641975309,1,0.1777778999999998,0.2536580578512395,0.3370284710743801,0.4959301111111109,0.5141560499999999,0.6537804197530863,0.7809482031249997,0.7897379135802468,1,0.15200851557093417,0.27325742346938764,0.3626461952662721,0.39222863775510186,0.6094554899999999,0.5946258842975203,0.6367883388429751,0.6783687603305785,1
o4_gr_e02,A,0,0.7453052500000015,0.63795,0.4758761875000003,1,0.5685871600000005,0.8453701250000001,0.7479285600000007,0.7409681944444448,1,0.12302788000000027,0.19666029629629658,0.22453323437500033,0.27878265625000026,0.3210390864197533,0.4808163469387758,0.38415899000000026,0.47179401000000026,1,0.09546480991735555,0.24214744444444464,0.2838376111111115,0.2574282222222225,0.3856195625000003,0.42253535802469167,0.6116337142857144,0.4369180416666669,1,0.0670244615384617,0.20593369444444468,0.2754600277777781,0.2548529259259262,0.39571956250000023,0.4439024691358027,0.6057666875000003,0.7134785781250003,1,0.04151438265306137,0.08432066115702494,0.20335906250000024,0.26469841975308667,0.3383367200000002,0.4014271487603308,0.5814583086419756,0.8697645714285716,1,0.06998728402366881,0.2514462222222227,0.2143763800000002,0.34678004938271617,0.40766707000000024,0.5030634300000003,0.5988797200000002,1,1,0.07711636686390555,0.18055827272727296,0.2710182727272729,0.3609829752066118,0.4480447272727275,0.6486285432098766,0.7368153827160497,1,1,0.13613995041322338,0.24192466942148777,0.3757421500000002,0.4722978900000003,0.6249808395061732,0.7968670312500002,0.71262151,1,1,0.12664412109375017,0.21765043750000015,0.3297417091836736,0.40351024489795934,0.4696070408163268,0.5988598472222223,0.6609841527777779,1,1
o4_gr_e03,A,0,0.26293200000000044,0.3625128055555559,0.4754978888888894,0.5980096388888894,1,0.5775009687500005,1,0.5983771400000002,1,0.10599200000000032,0.22515114814814838,0.3093689629629632,0.3562958200000003,0.7026801666666671,0.4257620082644632,0.8783565555555558,0.5526990826446284,1,0.057384214876033256,0.15977192000000018,0.2632834074074076,0.37552898437500026,0.3778376800000003,0.5123541604938274,0.8785725833333338,0.5098731111111113,1,0.03505171555555572,0.1522976530612248,0.15373457024793413,0.26153104000000027,0.35388451000000026,0.5505335468750002,0.7322613061224494,0.55282705785124,1,0.03891187000000024,0.07863956790123472,0.17120529629629655,0.3008008906250003,0.4527809795918371,0.4480162469135806,0.5497401234567904,0.6575989135802472,1,0.051769933884297716,0.17986144444444496,0.1661089900000002,0.2557612600000002,0.38273233333333356,0.5293977968750003,0.6192093437500004,0.5773977300000002,1,0.061008222222222505,0.19535891836734726,0.21645493827160517,0.2758987800000003,0.40828835802469166,0.4999434814814819,0.8483988611111116,0.6373309876543213,1,0.06254002000000025,0.16453525000000024,0.27973917283950656,0.40200939062500035,0.427097740740741,0.5100821111111113,0.855998916666667,0.6378100370370373,1,0.09737030000000017,0.1900547900000002,0.2821670600000003,0.3337487685950416,0.5529991875000003,0.6039254062500005,0.7649712857142859,0.7279677343750003,1
o4_gr_e04,A,0,1,0.3450416666666666,0.5815764375000001,0.6602621249999999,0.6815486874999999,0.4818635,0.483142,0.7130311249999997,0.7412382399999998,0.5205381875000001,0.23295670312499994,0.2089747654320987,0.22783129629629625,0.38979311111111087,0.4216540277777778,0.456197527777778,0.46441063888888884,0.3149012421875,0.5428662222222219,0.23294819444444415,0.24778224999999982,0.2606779591836735,0.25784709374999987,0.4098080833333334,0.3192795679012345,0.33914604938271603,0.21647767107750465,0.3687701874999998,0.18962788888888882,0.21573780555555538,0.2710522777777777,0.22478332098765422,0.37848924489795904,0.3405617283950616,0.46346814062499997,0.24887772727272722,0.08275820312499994,0.08150341999999995,0.14023709374999987,0.22378928124999986,0.25821019753086416,0.28286073553719,0.38717952999999994,0.4962069876543209,0.3107829297052154,0.24183206122448977,0.20655846874999992,0.18812561157024787,0.28487719999999994,0.28247323076923075,0.35264314201183433,0.4492947916666666,0.5055033749999999,0.6457021597222221,0.2864637283950617,0.26627817999999986,0.3000557569444444,0.3525122857142857,0.46158375739644975,0.5785244513888889,0.653097,0.6619482499999999,1,0.4768189062499999,0.4079947099999999,0.3846404285714286,0.5438432189349112,0.601405719387755,0.773851736111111,1,1,1,0.6838451020408165,0.5689306790123456,0.8047327187499999,1,1,1,1,1,1
o4_gr_e05,A,0,1,0.8203307777777785,0.9179823333333342,0.41660791836734734,0.4841058611111117,0.7121588750000005,0.7042501250000006,0.430711305555556,1,0.2512766875000004,0.21759116049382743,0.2650660000000004,0.3942296666666672,0.4125955833333336,0.43614388888888944,0.45138952777777813,0.24659603305785152,0.5268021735537193,0.2668969722222225,0.23712663888888932,0.21787167187500037,0.1948468400000002,0.3711932777777781,0.4164007500000005,0.3551647812500003,0.22911126627218956,0.3816048775510207,0.20881441666666728,0.19498458333333385,0.22932305555555593,0.24605051020408195,0.2551058125000002,0.42181636111111154,0.3275941728395065,0.37497653086419774,0.4443407013888889,0.06399845000000026,0.07563749586776887,0.1437333750000003,0.21947493750000024,0.31613461224489836,0.26400808264462844,0.4080430987654325,0.34532337500000027,0.48748043750000025,0.21135842187500034,0.2071820937500004,0.24676567187500034,0.2181854791666669,0.3163209421487606,0.32585199408284055,0.5018930700000003,0.40719328571428587,0.8763837968750003,0.2858175432098769,0.21453693750000022,0.2906698333333335,0.35773695857988186,0.46096784722222245,0.5279186180555558,0.5825129305555559,0.60621726035503,1,0.3564275300000004,0.3497697685950416,0.3603928367346941,0.5824207355371902,0.6288528541666669,0.6664890769230771,0.9401562600000002,0.6944054183673473,1,0.8036879166666672,0.44157376859504155,0.6002391600000003,0.9339511718750004,1,1,1,1,1
o4_gr_e06,A,0,0.6252580000000008,0.6657252500000006,0.7304757500000009,0.34079125925925946,0.4370337346938779,0.5162166111111116,0.5144464722222226,0.4988313611111116,1,0.24278766666666696,0.26356743750000033,0.2479077901234571,0.42361652777777825,0.4515078333333337,0.4835846388888892,0.37808459375000036,0.3712187187500003,0.49655617361111126,0.20224980000000023,0.2649155833333338,0.31019233333333396,0.1931581900826448,0.4180973888888893,0.481397666666667,0.3189736600000002,0.48217559183673503,0.31638694736842116,0.20175991836734736,0.22048844444444485,0.26394666666666733,0.2505897656250004,0.35264148979591875,0.3410165679012348,0.5312958571428575,0.4497481728395064,0.3697145847750867,0.05550132638888915,0.1071521400000003,0.21200969387755142,0.21185395000000032,0.32932593827160517,0.4113084814814819,0.36973120138888915,0.47332255371900855,0.5387896071428575,0.23999459183673524,0.23111050000000033,0.22185330578512433,0.27347634027777806,0.35398404166666686,0.42807053472222234,0.5061643055555557,0.5738554378698228,1,0.23130715702479354,0.2877890300000003,0.3211783254437872,0.37815830612244916,0.4428594044444445,0.5876045266272192,0.7523802148760335,0.660753848888889,1,0.2766417692307695,0.4127767100000002,0.40677013775510223,0.538782397959184,0.7538468611111113,0.7770802721893493,0.9354685702479342,1,1,0.5768367187500003,0.5638850370370373,0.8377493281250004,1,1,1,1,1,1
o4_gr_e07,A,0,1,0.08759322222222335,0.31720575000000056,0.5251633333333339,0.7616765555555566,1,1,1,1,1,0.023851568047337485,0.15004311111111154,0.15200102000000032,0.25311328395061766,0.45512772222222253,0.45853936734693906,0.3496271700000003,0.3297216683673471,1,0.06645535802469155,0.14784629687500028,0.24726767346938808,0.2163467933884299,0.4382748163265311,0.34878266000000024,0.4720179506172843,0.34329203515625023,0.22329725000000025,0.14553475000000024,0.13420151000000027,0.31820938888888917,0.2832149629629632,0.3405797400000003,0.4301205300000003,0.564742728395062,0.3824656089965399,0.08318109876543239,0.12115275000000025,0.16384846913580262,0.22961665000000028,0.31114135000000026,0.36935552892562007,0.4713706363636366,0.5665877603305789,0.6217001666666669,0.1742731406250004,0.18828664062500036,0.25166516049382737,0.3125838100000003,0.4127687000000003,0.42611469444444466,0.5671247851239671,0.6269469583333336,0.9354935308641978,0.26808045312500034,0.22975630578512415,0.25823547448979606,0.3626179467455624,0.521310363636364,0.5564448194444447,0.7714054700000003,0.6743067810650889,1,0.29887204166666687,0.3357412847222225,0.38452657653061234,0.5991598677685951,0.6717762314049589,0.7344970165289257,0.8170632561983473,0.9955811999999999,1,0.37238286111111135,0.5229071600000004,0.7540592222222225,1,0.9549239259259261,0.9353379900000001,1,1,1
o4_gr_e08,A,0,0.15508328125000023,0.2688813593750004,0.5845050000000007,0.6650989200000004,0.4907906562500004,0.4595657777777781,0.7463696388888893,0.5680108271604941,1,0.08564688888888915,0.21308159375000033,0.2563269876543214,0.3336036172839509,0.42061226562500037,0.6425349444444447,0.41817364000000035,0.5694353209876547,1,0.10054525000000045,0.139124679012346,0.22752735802469173,0.36142640816326577,0.3475138148148151,0.619313055555556,0.46741604938271625,0.5794351358024693,0.8847256122448983,0.08345447107438039,0.11023363000000025,0.27827638888888917,0.22337085000000023,0.3374836666666669,0.6180362777777781,0.43123473000000034,0.5950042469135806,1,0.04454765972222233,0.09976061000000032,0.2201362653061228,0.2451278641975312,0.3049408900000002,0.43730709876543233,0.6032602656250002,0.5764047400000002,1,0.09248803472222243,0.24138236111111155,0.2043567100000002,0.26681897000000027,0.3662040123456793,0.45759471604938307,0.4991583300000003,0.657781703703704,1,0.18403228000000027,0.2250177800000002,0.33798517283950646,0.36472347000000027,0.461953691358025,0.6797098367346942,0.5821459876543212,0.6819795185185187,1,0.2648588500000003,0.35024771604938293,0.4055663400000002,0.5233241111111114,0.5596260370370374,0.6557184218750005,0.9520666666666668,0.7088933703703708,1,0.5955478800000005,0.4836732244897962,0.730547555555556,0.8578885277777784,0.9590295555555559,0.7511141406250004,0.6913650987654323,0.990679816326531,1
o4_gr_e09,A,0,0.17456399999999928,0.12304899999999973,0.614865249999999,0.5752871111111113,0.35253093877550984,0.7782082499999996,0.5713371666666665,0.9782396249999995,0.8377541388888887,0.046743388888888696,0.05508883950617259,0.18179197959183654,0.21871228124999975,0.24562620999999984,0.5034128055555553,0.31775513223140484,0.479853172839506,0.5900720123456789,0.06356971874999966,0.10508693877551009,0.14620240999999984,0.36000419444444404,0.2677368899999998,0.42947653124999974,0.4576938765432097,0.4170180833333331,0.8899294285714282,0.1548214374999998,0.19420127777777763,0.1582000099999999,0.2652542839506171,0.3538495308641973,0.3908797199999999,0.443449297520661,0.5009453541666665,1,0.07337487999999981,0.13411762999999982,0.19485107407407382,0.2628997899999998,0.36220062999999975,0.5188720987654319,0.5239068595041321,0.6375713553719007,1,0.15441856790123434,0.16105556999999981,0.24787372999999982,0.3115679586776858,0.3796427013888888,0.515189991735537,0.7420665925925922,0.6121945029585798,1,0.20536757812499976,0.27645912345678986,0.2869971242603549,0.38259373964497034,0.5962573199999999,0.5706159930555555,0.6516603680555555,0.7502188194444444,1,0.2633252499999998,0.2767231538461538,0.4709102066115702,0.5775522148760329,0.7851137037037036,0.7199822892561982,0.8813631599999998,0.8995311818181815,1,0.29965732638888876,0.45280599,0.5004137777777776,0.7400426,0.8156355799999997,1,0.9609376199999998,1,1
o4_gr_e10,A,0,1,0.5284841600000004,0.4991212968750003,0.8834064693877555,0.8344357099999999,1,1,1,1,0.1934451487603308,0.20823689000000023,0.2233165066666668,0.37333592444444463,0.6822046115702483,0.7441765972222223,0.9685416200000005,1,1,0.2609278163265308,0.1892099629629633,0.2175140555555558,0.3169715102040818,0.5279164861111115,0.5763626213017755,0.6989025069444446,1,1,0.2737105200000005,0.20445080555555592,0.17685553000000026,0.21306286224489812,0.3168373066666668,0.5301945950413226,0.5540143750000003,0.8315862962962967,1,0.049631968750000165,0.07695045138888909,0.13143190123456813,0.20111726000000021,0.28706733057851264,0.35704389583333357,0.5425896300000004,0.4901946508875742,1,1,0.23129086111111163,0.23086072222222295,0.22908823437500025,0.29787696296296323,0.41035813580246944,0.5137414938271608,0.6338018750000005,0.6403665925925928,1,0.22374153086419787,0.2583884444444449,0.20126287000000026,0.3453904687500004,0.43790546875000025,0.5120989531250003,0.6548915918367352,0.3545963007812501,1,0.2680143900000003,0.23591887654321017,0.28096329687500043,0.29063086000000027,0.560327666666667,0.3964173300000003,0.5355006562500003,0.40717538888888916,1,0.43893044897959216,0.3602299531250004,0.30032167000000026,0.4706676734693882,0.47340500000000035,0.6599435277777782,0.6943371111111116,1
o4_gr_e11,A,0,1,0.4195049999999999,0.25594837499999984,0.3989324489795916,1,1,1,1,1,1,0.17223580246913572,0.2887615000000001,0.1969227295918367,0.42127890277777774,0.588892625,0.8437482300000002,1,1,0.3361488800000001,0.18378510204081622,0.28288783333333334,0.19681068877551014,0.41718319444444446,0.5578874166666665,0.77178193,1,1,0.24006619444444438,0.2096150833333333,0.26722608333333336,0.2766902469135803,0.2908153022222222,0.5244315289256198,0.6140508181818181,0.92711784375,1,0.03193357333333329,0.10716233999999995,0.19180935937499988,0.25672082716049366,0.3195318429752066,0.43019147933884294,0.644709111111111,0.6329180909090909,1,0.24987085714285712,0.2774582499999999,0.2830476326530611,0.2431184799999999,0.33498428999999996,0.48593507407407405,0.5286820699999998,0.6166943599999999,1,0.3429698888888888,0.20990371074380157,0.31824196875,0.32203548999999987,0.48941892187499986,0.6519910612244898,0.51567618,0.7428886562499999,1,0.3687469090909091,0.32334875206611563,0.3377615206611569,0.513054078125,0.4923931481481483,0.8325035555555557,0.5194108799999999,0.6730321851851853,1,0.6995425714285715,0.9441578800000001,0.6793241632653061,0.6194840156250001,0.5128201400000001,0.4742826611570247,0.6665429218749997,0.6935117812499999,1
